phrase_type,phrase,cases_with,occurrences
noun_chunk,a visit,1,1
noun_chunk,a vital member,1,1
noun_chunk,a vivid account,1,1
noun_chunk,a volte-face,1,1
noun_chunk,a voluntary act,1,1
noun_chunk,a wall,1,1
noun_chunk,a warehouse,1,1
noun_chunk,a well-grounded fear,1,1
noun_chunk,"a white
VW Golf car",1,1
noun_chunk,a wholly docile manner,1,1
noun_chunk,a willing executioner,1,1
noun_chunk,a willing participant,1,1
noun_chunk,a window,1,1
noun_chunk,a wooden post,1,1
noun_chunk,a wound,1,1
noun_chunk,a written statement,1,1
noun_chunk,a young man,1,1
noun_chunk,a) Criminal Negligence,1,1
noun_chunk,abetting murder,1,1
noun_chunk,"about 30
years",1,1
noun_chunk,about 30 years,1,1
noun_chunk,about 45 degrees,1,1
noun_chunk,about 45°,1,1
noun_chunk,about 7am,1,1
noun_chunk,about five inches,1,1
noun_chunk,about nine inches,1,1
noun_chunk,about seven-and-a-half inches,1,1
noun_chunk,about the time,1,1
noun_chunk,abuse,1,1
noun_chunk,"accessory
liability",1,1
noun_chunk,accident,1,1
noun_chunk,accused John Thorpe,1,1
noun_chunk,accused Michael Lyons,1,1
noun_chunk,acquit,1,1
noun_chunk,acquittal,1,1
noun_chunk,actions,1,1
noun_chunk,active participants,1,1
noun_chunk,acute mental disturbance,1,1
noun_chunk,addition,1,1
noun_chunk,advice,1,1
noun_chunk,affirmative resolution,1,1
noun_chunk,all crime,1,1
noun_chunk,"all material
times",1,1
noun_chunk,all members,1,1
noun_chunk,"all previous
occasions",1,1
noun_chunk,all probability,1,1
noun_chunk,all reason,1,1
noun_chunk,all reasonable doubt,1,1
noun_chunk,all three appellants,1,1
noun_chunk,all three shotgun cartridges,1,1
noun_chunk,all times,1,1
noun_chunk,amicus,1,1
noun_chunk,"an
accident",1,1
noun_chunk,"an
argument",1,1
noun_chunk,"an
entirely clear indication",1,1
noun_chunk,"an
extremely narrow window",1,1
noun_chunk,"an
intent",1,1
noun_chunk,"an
offence",1,1
noun_chunk,"an 
 accessory",1,1
noun_chunk,an English court,1,1
noun_chunk,an abuse,1,1
noun_chunk,an accomplice,1,1
noun_chunk,an action,1,1
noun_chunk,an active part,1,1
noun_chunk,an addendum,1,1
noun_chunk,an agreed fact,1,1
noun_chunk,an air pistol,1,1
noun_chunk,an alternative,1,1
noun_chunk,"an alternative
possibility",1,1
noun_chunk,an alternative ground,1,1
noun_chunk,an alternative offence,1,1
noun_chunk,an alternative verdict,1,1
noun_chunk,an amendment,1,1
noun_chunk,an angle,1,1
noun_chunk,an answer,1,1
noun_chunk,an apparent disparity,1,1
noun_chunk,an application,1,1
noun_chunk,an appreciable time,1,1
noun_chunk,an appreciable time lag,1,1
noun_chunk,an armed man,1,1
noun_chunk,an assault,1,1
noun_chunk,an attack,1,1
noun_chunk,an earlier decision,1,1
noun_chunk,an earlier trial,1,1
noun_chunk,an early stage,1,1
noun_chunk,an enterprise,1,1
noun_chunk,"an extensive police 
 investigation",1,1
noun_chunk,an immediate shot,1,1
noun_chunk,"an impeccable summing up
and lengthy deliberations",1,1
noun_chunk,an incitement,1,1
noun_chunk,an increase,1,1
noun_chunk,an inevitable consequence,1,1
noun_chunk,an insult,1,1
noun_chunk,an involuntary death,1,1
noun_chunk,an offender,1,1
noun_chunk,an unarmed and defenceless woman,1,1
noun_chunk,an undertaking,1,1
noun_chunk,an unsatisfactory conviction,1,1
noun_chunk,anger,1,1
noun_chunk,"another
man",1,1
noun_chunk,another 3 shots,1,1
noun_chunk,another acquaintance,1,1
noun_chunk,another act,1,1
noun_chunk,another chain,1,1
noun_chunk,another credible scenario,1,1
noun_chunk,another defendant,1,1
noun_chunk,another ground,1,1
noun_chunk,another man,1,1
noun_chunk,another officer,1,1
noun_chunk,another part,1,1
noun_chunk,another participant,1,1
noun_chunk,another party,1,1
noun_chunk,another place,1,1
noun_chunk,another prisoner,1,1
noun_chunk,another shot,1,1
noun_chunk,another shotgun blast,1,1
noun_chunk,another way,1,1
noun_chunk,another's death,1,1
noun_chunk,"any
doubt",1,1
noun_chunk,"any
involvement",1,1
noun_chunk,"any
verdict",1,1
noun_chunk,any Jew,1,1
noun_chunk,any Jews,1,1
noun_chunk,any basis,1,1
noun_chunk,any charge,1,1
noun_chunk,any conversation,1,1
noun_chunk,any difference,1,1
noun_chunk,any different approach,1,1
noun_chunk,any direction,1,1
noun_chunk,any event,1,1
noun_chunk,any finding,1,1
noun_chunk,any incitement,1,1
noun_chunk,any involvement,1,1
noun_chunk,any offence,1,1
noun_chunk,any other course,1,1
noun_chunk,any other signs,1,1
noun_chunk,any other verdict,1,1
noun_chunk,any plan,1,1
noun_chunk,any qualification,1,1
noun_chunk,any rate,1,1
noun_chunk,any restriction,1,1
noun_chunk,any shooting,1,1
noun_chunk,any shots,1,1
noun_chunk,any struggle,1,1
noun_chunk,any such rule,1,1
noun_chunk,any unlawful act,1,1
noun_chunk,any view,1,1
noun_chunk,any warehouse,1,1
noun_chunk,any warning,1,1
noun_chunk,any way,1,1
noun_chunk,apparent approval,1,1
noun_chunk,appellant's Counsel,1,1
noun_chunk,approximately seven bullets,1,1
noun_chunk,armed terrorists,1,1
noun_chunk,around 20 years,1,1
noun_chunk,aspects,1,1
noun_chunk,association,1,1
noun_chunk,at least 18 years,1,1
noun_chunk,at least three shots,1,1
noun_chunk,attempt,1,1
noun_chunk,"attempted
murders",1,1
noun_chunk,attempted murders,1,1
noun_chunk,authority,1,1
noun_chunk,b,1,1
noun_chunk,bail,1,1
noun_chunk,banister post,1,1
noun_chunk,baseball bats,1,1
noun_chunk,between 19 September,1,1
noun_chunk,birth,1,1
noun_chunk,both Alison,1,1
noun_chunk,both Alison Lewis,1,1
noun_chunk,both Houses,1,1
noun_chunk,both Vincent Hickey,1,1
noun_chunk,both cases,1,1
noun_chunk,both counsel,1,1
noun_chunk,both counts,1,1
noun_chunk,both inmates,1,1
noun_chunk,both legs,1,1
noun_chunk,both men,1,1
noun_chunk,both those witnesses,1,1
noun_chunk,both victims,1,1
noun_chunk,bullets,1,1
noun_chunk,burglary,1,1
noun_chunk,c,1,1
noun_chunk,c) Stuart Lewis,1,1
noun_chunk,capital punishment,1,1
noun_chunk,car,1,1
noun_chunk,careful consideration,1,1
noun_chunk,cartridges,1,1
noun_chunk,case,1,1
noun_chunk,cash,1,1
noun_chunk,chance,1,1
noun_chunk,children,1,1
noun_chunk,civilian members,1,1
noun_chunk,civilised society,1,1
noun_chunk,"clear
evidence",1,1
noun_chunk,clear evidence,1,1
noun_chunk,clubs,1,1
noun_chunk,cold blood,1,1
noun_chunk,common ground,1,1
noun_chunk,common intent,1,1
noun_chunk,comparison,1,1
noun_chunk,complaint,1,1
noun_chunk,completely different acts,1,1
noun_chunk,completeness,1,1
noun_chunk,compulsion,1,1
noun_chunk,condition,1,1
noun_chunk,conduct,1,1
noun_chunk,connection,1,1
noun_chunk,consequence,1,1
noun_chunk,considerable doubt,1,1
noun_chunk,consideration,1,1
noun_chunk,conspiracy murder,1,1
noun_chunk,consultation,1,1
noun_chunk,convict,1,1
noun_chunk,counsel,1,1
noun_chunk,counsel's words,1,1
noun_chunk,criminal liability,1,1
noun_chunk,criminal negligence,1,1
noun_chunk,criminal offences,1,1
noun_chunk,cross,1,1
noun_chunk,cross-examination Wyatt,1,1
noun_chunk,culpability,1,1
noun_chunk,danger,1,1
noun_chunk,debate,1,1
noun_chunk,decision,1,1
noun_chunk,defence,1,1
noun_chunk,depression,1,1
noun_chunk,detail,1,1
noun_chunk,detention,1,1
noun_chunk,determinant sentence,1,1
noun_chunk,different periods,1,1
noun_chunk,different times,1,1
noun_chunk,differentiated verdicts,1,1
noun_chunk,"diminished
responsibility",1,1
noun_chunk,dinner,1,1
noun_chunk,dirty work,1,1
noun_chunk,disgrace,1,1
noun_chunk,dishonesty,1,1
noun_chunk,distress,1,1
noun_chunk,downstairs,1,1
noun_chunk,drug dealing,1,1
noun_chunk,due course,1,1
noun_chunk,e.g. a stab wound,1,1
noun_chunk,"each
robbery",1,1
noun_chunk,each appellant,1,1
noun_chunk,each member,1,1
noun_chunk,earlier authorities,1,1
noun_chunk,effective admissions,1,1
noun_chunk,eight years imprisonment,1,1
noun_chunk,either Schofield,1,1
noun_chunk,either Sheehan,1,1
noun_chunk,either appellant,1,1
noun_chunk,either death,1,1
noun_chunk,either defendant,1,1
noun_chunk,either murder,1,1
noun_chunk,electrical wire,1,1
noun_chunk,emotion,1,1
noun_chunk,enactment,1,1
noun_chunk,encouragement,1,1
noun_chunk,enquiries,1,1
noun_chunk,enquiry,1,1
noun_chunk,enterprise,1,1
noun_chunk,entry,1,1
noun_chunk,especially Alison,1,1
noun_chunk,essential help,1,1
noun_chunk,even a tort,1,1
noun_chunk,even the halfway point,1,1
noun_chunk,even the main cause,1,1
noun_chunk,excessive violence,1,1
noun_chunk,expert evidence,1,1
noun_chunk,express statement,1,1
noun_chunk,express statutory language,1,1
noun_chunk,extermination,1,1
noun_chunk,faces,1,1
noun_chunk,facts,1,1
noun_chunk,"fake
suicide",1,1
noun_chunk,fear,1,1
noun_chunk,felony,1,1
noun_chunk,firearms,1,1
noun_chunk,five primer residue particles,1,1
noun_chunk,five years imprisonment,1,1
noun_chunk,five years imprisonment concurrent,1,1
noun_chunk,five years' imprisonment,1,1
noun_chunk,food,1,1
noun_chunk,forensic evidence,1,1
noun_chunk,foresight,1,1
noun_chunk,four beds,1,1
noun_chunk,four men,1,1
noun_chunk,four offences,1,1
noun_chunk,fresh grounds,1,1
noun_chunk,"fundamentally
self-exculpatory",1,1
noun_chunk,further enquires,1,1
noun_chunk,further evidence,1,1
noun_chunk,further interviews,1,1
noun_chunk,further physical harassment,1,1
noun_chunk,game keepers,1,1
noun_chunk,gangland shooting,1,1
noun_chunk,"good
character",1,1
noun_chunk,good Bala,1,1
noun_chunk,good health,1,1
noun_chunk,"grievous bodily
harm",1,1
noun_chunk,guilt,1,1
noun_chunk,hair,1,1
noun_chunk,hatred,1,1
noun_chunk,hence the charge,1,1
noun_chunk,"her
legs",1,1
noun_chunk,"her
murder",1,1
noun_chunk,her 19 year old daughter,1,1
noun_chunk,her GP,1,1
noun_chunk,her acquaintance,1,1
noun_chunk,her acts,1,1
noun_chunk,her bedspread,1,1
noun_chunk,her conviction,1,1
noun_chunk,her daughters,1,1
noun_chunk,her family,1,1
noun_chunk,her good character,1,1
noun_chunk,her grandson,1,1
noun_chunk,her home,1,1
noun_chunk,her home address,1,1
noun_chunk,her initial injuries,1,1
noun_chunk,her medical history,1,1
noun_chunk,her mental responsibility,1,1
noun_chunk,her mother,1,1
noun_chunk,her name,1,1
noun_chunk,her neck,1,1
noun_chunk,her personality,1,1
noun_chunk,her pulse,1,1
noun_chunk,her really serious bodily harm,1,1
noun_chunk,her right hand,1,1
noun_chunk,her sexual relationship,1,1
noun_chunk,her solicitors,1,1
noun_chunk,her sons,1,1
noun_chunk,her title,1,1
noun_chunk,her two sons,1,1
noun_chunk,her will,1,1
noun_chunk,his,1,1
noun_chunk,"his
actions",1,1
noun_chunk,"his
conviction",1,1
noun_chunk,"his
father",1,1
noun_chunk,"his
grandmother",1,1
noun_chunk,"his
individual act",1,1
noun_chunk,"his
nationality",1,1
noun_chunk,"his
plea",1,1
noun_chunk,"his
speech",1,1
noun_chunk,"his 
 conviction",1,1
noun_chunk,"his 
 evidence",1,1
noun_chunk,"his 
 later movements",1,1
noun_chunk,"his (not
Rattigan's) movements",1,1
noun_chunk,his [the appellant's] instructions,1,1
noun_chunk,his address,1,1
noun_chunk,his admission,1,1
noun_chunk,his admissions,1,1
noun_chunk,his approach,1,1
noun_chunk,his arrival,1,1
noun_chunk,his attempts,1,1
noun_chunk,his attention,1,1
noun_chunk,his beaten state,1,1
noun_chunk,his bed,1,1
noun_chunk,his blows,1,1
noun_chunk,his body,1,1
noun_chunk,his brother,1,1
noun_chunk,his brother's shotgun,1,1
noun_chunk,his cellmate,1,1
noun_chunk,his clear indication,1,1
noun_chunk,his client,1,1
noun_chunk,his companions,1,1
noun_chunk,his co defendant,1,1
noun_chunk,his decision,1,1
noun_chunk,his deliberate and unlawful acts,1,1
noun_chunk,his duty,1,1
noun_chunk,his escape,1,1
noun_chunk,his feet,1,1
noun_chunk,his felony,1,1
noun_chunk,his first argument,1,1
noun_chunk,his flat,1,1
noun_chunk,his girlfriend,1,1
noun_chunk,his gun,1,1
noun_chunk,his heart,1,1
noun_chunk,his innocent account,1,1
noun_chunk,his instructions,1,1
noun_chunk,his intent or (ii) P2,1,1
noun_chunk,his killer,1,1
noun_chunk,his left hand,1,1
noun_chunk,his left leg,1,1
noun_chunk,his legs,1,1
noun_chunk,his letter,1,1
noun_chunk,his lower face,1,1
noun_chunk,his mate,1,1
noun_chunk,his mind,1,1
noun_chunk,his murder,1,1
noun_chunk,his offence,1,1
noun_chunk,his opinion,1,1
noun_chunk,his own life,1,1
noun_chunk,his own safety,1,1
noun_chunk,his parents,1,1
noun_chunk,his part,1,1
noun_chunk,his possession,1,1
noun_chunk,his presence,1,1
noun_chunk,"his previous
convictions",1,1
noun_chunk,his rear left thigh,1,1
noun_chunk,his report,1,1
noun_chunk,his right,1,1
noun_chunk,his right arm,1,1
noun_chunk,his right thigh,1,1
noun_chunk,his ruling,1,1
noun_chunk,his sentence,1,1
noun_chunk,his shotgun certificate,1,1
noun_chunk,his sister's mini,1,1
noun_chunk,his skeleton argument,1,1
noun_chunk,his speech,1,1
noun_chunk,his statement,1,1
noun_chunk,his summing,1,1
noun_chunk,his summing-up,1,1
noun_chunk,his temper,1,1
noun_chunk,his tiny baby,1,1
noun_chunk,"his trial
solicitor",1,1
noun_chunk,his unlawful and deliberate acts,1,1
noun_chunk,his victim,1,1
noun_chunk,his victims,1,1
noun_chunk,home,1,1
noun_chunk,how relatively little authority,1,1
noun_chunk,i.e. some,1,1
noun_chunk,if anything,1,1
noun_chunk,if that offence,1,1
noun_chunk,immersion,1,1
noun_chunk,impact,1,1
noun_chunk,implication,1,1
noun_chunk,incarceration,1,1
noun_chunk,incitement,1,1
noun_chunk,increased level,1,1
noun_chunk,increased resources,1,1
noun_chunk,"individual
names",1,1
noun_chunk,innocent purposes,1,1
noun_chunk,insults,1,1
noun_chunk,intent conviction,1,1
noun_chunk,interest,1,1
noun_chunk,interview,1,1
noun_chunk,interviews,1,1
noun_chunk,intoxication,1,1
noun_chunk,issue,1,1
noun_chunk,"its
hiding place",1,1
noun_chunk,its objective,1,1
noun_chunk,its original form,1,1
noun_chunk,its rationale,1,1
noun_chunk,its right,1,1
noun_chunk,its use,1,1
noun_chunk,"joint
enterprise",1,1
noun_chunk,judges,1,1
noun_chunk,judicial opinion,1,1
noun_chunk,juries,1,1
noun_chunk,justifiable self-defence,1,1
noun_chunk,kidnapping,1,1
noun_chunk,kills,1,1
noun_chunk,known criminals,1,1
noun_chunk,l8l,1,1
noun_chunk,lack,1,1
noun_chunk,last occasion,1,1
noun_chunk,late December,1,1
noun_chunk,later over 100 pellets,1,1
noun_chunk,later release,1,1
noun_chunk,leading counsel,1,1
noun_chunk,legitimate self-defence,1,1
noun_chunk,length counsel,1,1
noun_chunk,"life
imprisonment",1,1
noun_chunk,life's losers,1,1
noun_chunk,limb,1,1
noun_chunk,local police,1,1
noun_chunk,"long
interviews",1,1
noun_chunk,manslaughter must,1,1
noun_chunk,manslaughter or unlawful wounding,1,1
noun_chunk,manslaughter ,1,1
noun_chunk,"manslaughter, not murder",1,1
noun_chunk,many hours,1,1
noun_chunk,"many, perhaps most categories",1,1
noun_chunk,many-acts,1,1
noun_chunk,martial arts,1,1
noun_chunk,means,1,1
noun_chunk,members,1,1
noun_chunk,mere preparation,1,1
noun_chunk,"minimum
recommendations",1,1
noun_chunk,minimum tariffs,1,1
noun_chunk,minimum terms,1,1
noun_chunk,minor harm,1,1
noun_chunk,minutes,1,1
noun_chunk,misdirection,1,1
noun_chunk,moderate injury,1,1
noun_chunk,more guidance,1,1
noun_chunk,more than one occasion,1,1
noun_chunk,"much 
 the same evidence",1,1
noun_chunk,multiple blunt impact injuries,1,1
noun_chunk,"murder
cases",1,1
noun_chunk,murderous intent,1,1
noun_chunk,"my
mind",1,1
noun_chunk,"my 
 clients",1,1
noun_chunk,my direction,1,1
noun_chunk,my discharge,1,1
noun_chunk,my first command,1,1
noun_chunk,my interview,1,1
noun_chunk,my invitation,1,1
noun_chunk,my opinion,1,1
noun_chunk,my private repentance,1,1
noun_chunk,my wife,1,1
noun_chunk,name,1,1
noun_chunk,namely the direction,1,1
noun_chunk,namely the intent,1,1
noun_chunk,necessity,1,1
noun_chunk,neither a crime,1,1
noun_chunk,neither the fact,1,1
noun_chunk,no,1,1
noun_chunk,"no
such need",1,1
noun_chunk,no answer,1,1
noun_chunk,no assistance,1,1
noun_chunk,no charge,1,1
noun_chunk,no comment,1,1
noun_chunk,no criminal liability,1,1
noun_chunk,no defence,1,1
noun_chunk,no discussion,1,1
noun_chunk,no dispute,1,1
noun_chunk,no doubt,1,1
noun_chunk,no effort,1,1
noun_chunk,"no general
increase",1,1
noun_chunk,no general increase,1,1
noun_chunk,no ground,1,1
noun_chunk,no grounds,1,1
noun_chunk,no injustice,1,1
noun_chunk,no knowledge,1,1
noun_chunk,no man,1,1
noun_chunk,no murderess,1,1
noun_chunk,no necessity,1,1
noun_chunk,no objection,1,1
noun_chunk,no obvious motives,1,1
noun_chunk,no one,1,1
noun_chunk,no other basis,1,1
noun_chunk,no other count,1,1
noun_chunk,no part,1,1
noun_chunk,no party,1,1
noun_chunk,no proceedings,1,1
noun_chunk,no provision,1,1
noun_chunk,no shot,1,1
noun_chunk,no sign,1,1
noun_chunk,no specific intent,1,1
noun_chunk,no talk,1,1
noun_chunk,not murder,1,1
noun_chunk,not the act,1,1
noun_chunk,not the whole staircase,1,1
noun_chunk,omissions,1,1
noun_chunk,"one
participant",1,1
noun_chunk,"one Susan
Bennett",1,1
noun_chunk,one defendant,1,1
noun_chunk,one party,1,1
noun_chunk,one side allegations,1,1
noun_chunk,one thing,1,1
noun_chunk,one time,1,1
noun_chunk,one's involvement,1,1
noun_chunk,one-half,1,1
noun_chunk,only a few minutes,1,1
noun_chunk,only a third,1,1
noun_chunk,only an attempt,1,1
noun_chunk,only he,1,1
noun_chunk,only one count,1,1
noun_chunk,only that participant,1,1
noun_chunk,only the appellant,1,1
noun_chunk,only two further shots,1,1
noun_chunk,only two people,1,1
noun_chunk,"only two possible explanations -
death",1,1
noun_chunk,only two scenarios,1,1
noun_chunk,only two verdicts,1,1
noun_chunk,opportunity,1,1
noun_chunk,oppression,1,1
noun_chunk,oral evidence,1,1
noun_chunk,ordinary language,1,1
noun_chunk,ordinary parlance,1,1
noun_chunk,"other
things",1,1
noun_chunk,other characteristics,1,1
noun_chunk,other direct evidence,1,1
noun_chunk,other offences,1,1
noun_chunk,other police officers,1,1
noun_chunk,other possible aspects,1,1
noun_chunk,other possible explanations,1,1
noun_chunk,other serious professional crime,1,1
noun_chunk,our decision,1,1
noun_chunk,outline,1,1
noun_chunk,overwhelming or clear evidence,1,1
noun_chunk,oxyacetylene equipment,1,1
noun_chunk,pages,1,1
noun_chunk,paralysis,1,1
noun_chunk,participation,1,1
noun_chunk,particular Commonwealth,1,1
noun_chunk,"particularly 
 the subsequent activity",1,1
noun_chunk,particularly high seriousness,1,1
noun_chunk,particularly murder,1,1
noun_chunk,passion,1,1
noun_chunk,penalty,1,1
noun_chunk,photographs,1,1
noun_chunk,physical injury,1,1
noun_chunk,physical terms,1,1
noun_chunk,piping,1,1
noun_chunk,plain terms,1,1
noun_chunk,point,1,1
noun_chunk,poison,1,1
noun_chunk,police,1,1
noun_chunk,police inquiries,1,1
noun_chunk,precisely this category,1,1
noun_chunk,premises,1,1
noun_chunk,presence,1,1
noun_chunk,proof,1,1
noun_chunk,proportionality,1,1
noun_chunk,prosecuting counsel,1,1
noun_chunk,providence,1,1
noun_chunk,"psychiatric
or psychological evidence",1,1
noun_chunk,purposes,1,1
noun_chunk,"quick 
 succession",1,1
noun_chunk,quick succession,1,1
noun_chunk,"quite different
accounts",1,1
noun_chunk,random killings,1,1
noun_chunk,range,1,1
noun_chunk,"really
serious harm",1,1
noun_chunk,"really serious
harm",1,1
noun_chunk,"really serious bodily
harm",1,1
noun_chunk,really serious bodily injury,1,1
noun_chunk,reason,1,1
noun_chunk,reasonable firmness,1,1
noun_chunk,reasons,1,1
noun_chunk,recommended minimum terms,1,1
noun_chunk,regards,1,1
noun_chunk,reliance,1,1
noun_chunk,repetition,1,1
noun_chunk,reporting,1,1
noun_chunk,resentment,1,1
noun_chunk,responsibility,1,1
noun_chunk,retreat,1,1
noun_chunk,rigor mortis,1,1
noun_chunk,rise,1,1
noun_chunk,robbing,1,1
noun_chunk,"routine
questioning",1,1
noun_chunk,sado-masochistic tendencies,1,1
noun_chunk,samples,1,1
noun_chunk,"self-defence and
accident",1,1
noun_chunk,"self-induced
intoxication",1,1
noun_chunk,sentencing levels,1,1
noun_chunk,serious bodily harm,1,1
noun_chunk,serious bodily injury,1,1
noun_chunk,serious physical injury,1,1
noun_chunk,seven years imprisonment concurrent,1,1
noun_chunk,several persons,1,1
noun_chunk,severe head injuries,1,1
noun_chunk,sex,1,1
noun_chunk,sexual propensities,1,1
noun_chunk,shooting,1,1
noun_chunk,short range,1,1
noun_chunk,shortened billiard cues,1,1
noun_chunk,shot damage,1,1
noun_chunk,"shotgun
cartridges",1,1
noun_chunk,significant admissions,1,1
noun_chunk,similar duties,1,1
noun_chunk,simple charges,1,1
noun_chunk,solicitors,1,1
noun_chunk,"some
grand gesture",1,1
noun_chunk,"some
injury",1,1
noun_chunk,"some
relevant feature",1,1
noun_chunk,"some 
 time",1,1
noun_chunk,some 100 yards,1,1
noun_chunk,some 3 or 4 minutes,1,1
noun_chunk,some degree,1,1
noun_chunk,some dispute,1,1
noun_chunk,some diversity,1,1
noun_chunk,some evidence,1,1
noun_chunk,some eye-witness,1,1
noun_chunk,some future time,1,1
noun_chunk,some helpful examples,1,1
noun_chunk,some lesser crime,1,1
noun_chunk,some money,1,1
noun_chunk,some other party,1,1
noun_chunk,some part,1,1
noun_chunk,some really serious bodily injury,1,1
noun_chunk,some reason,1,1
noun_chunk,some stones,1,1
noun_chunk,some support,1,1
noun_chunk,some time,1,1
noun_chunk,some uncertain period,1,1
noun_chunk,"some unforeseen
intervention",1,1
noun_chunk,some unknown third party,1,1
noun_chunk,specific evidence,1,1
noun_chunk,specific intent,1,1
noun_chunk,spirits,1,1
noun_chunk,stabbing,1,1
noun_chunk,stone,1,1
noun_chunk,straight forward denials,1,1
noun_chunk,strangulation,1,1
noun_chunk,strict logic,1,1
noun_chunk,strong evidence,1,1
noun_chunk,subjective provocation,1,1
noun_chunk,submission,1,1
noun_chunk,submissions,1,1
noun_chunk,such a defendant,1,1
noun_chunk,such a direction,1,1
noun_chunk,such a misdirection,1,1
noun_chunk,such a shot,1,1
noun_chunk,such a strong duress,1,1
noun_chunk,such an abnormality,1,1
noun_chunk,such cases,1,1
noun_chunk,such conduct,1,1
noun_chunk,such considerations,1,1
noun_chunk,such defences,1,1
noun_chunk,such factors,1,1
noun_chunk,such words,1,1
noun_chunk,support,1,1
noun_chunk,supra,1,1
noun_chunk,suspects,1,1
noun_chunk,suspicions,1,1
noun_chunk,tape,1,1
noun_chunk,tears,1,1
noun_chunk,temper,1,1
noun_chunk,ten years' imprisonment concurrent,1,1
noun_chunk,territoriality,1,1
noun_chunk,"that
evening",1,1
noun_chunk,"that 
 last possibility",1,1
noun_chunk,that argument,1,1
noun_chunk,that background,1,1
noun_chunk,that bag up. Michael Gregsten,1,1
noun_chunk,that common agreement,1,1
noun_chunk,that common design,1,1
noun_chunk,that common sense,1,1
noun_chunk,that condition,1,1
noun_chunk,that context,1,1
noun_chunk,that conviction,1,1
noun_chunk,that deadly weapon,1,1
noun_chunk,that evening,1,1
noun_chunk,that evidence,1,1
noun_chunk,that expression,1,1
noun_chunk,that footing,1,1
noun_chunk,that incitement,1,1
noun_chunk,that intention,1,1
noun_chunk,that interview,1,1
noun_chunk,that knowledge,1,1
noun_chunk,that lesser crime,1,1
noun_chunk,that man,1,1
noun_chunk,that matter,1,1
noun_chunk,that meaning,1,1
noun_chunk,that murder,1,1
noun_chunk,that night,1,1
noun_chunk,that offence,1,1
noun_chunk,that particular intention,1,1
noun_chunk,that plea,1,1
noun_chunk,that provision,1,1
noun_chunk,that proviso,1,1
noun_chunk,that question,1,1
noun_chunk,that range,1,1
noun_chunk,that referral,1,1
noun_chunk,that room,1,1
noun_chunk,that task,1,1
noun_chunk,that team,1,1
noun_chunk,that unlawful and grievous bodily harm,1,1
noun_chunk,that violence,1,1
noun_chunk,that window,1,1
noun_chunk,the,1,1
noun_chunk,"the
10th November",1,1
noun_chunk,"the
British police",1,1
noun_chunk,"the
Court",1,1
noun_chunk,"the
act",1,1
noun_chunk,"the
actual time",1,1
noun_chunk,"the
admissibility",1,1
noun_chunk,"the
alternative",1,1
noun_chunk,"the
appellant accepted responsibility",1,1
noun_chunk,"the
appellant submits",1,1
noun_chunk,"the
appellant's case",1,1
noun_chunk,"the
assumption",1,1
noun_chunk,"the
attack",1,1
noun_chunk,"the
blood spots",1,1
noun_chunk,"the
case",1,1
noun_chunk,"the
conclusion",1,1
noun_chunk,"the
conviction",1,1
noun_chunk,"the
course",1,1
noun_chunk,"the
difference",1,1
noun_chunk,"the
direction",1,1
noun_chunk,"the
evidence",1,1
noun_chunk,"the
exercise",1,1
noun_chunk,"the
fatal blow",1,1
noun_chunk,"the
firing line",1,1
noun_chunk,"the
first police officer",1,1
noun_chunk,"the
fucking lot",1,1
noun_chunk,"the
ghetto",1,1
noun_chunk,"the
intent",1,1
noun_chunk,"the
killing",1,1
noun_chunk,"the
main massacres",1,1
noun_chunk,"the
necessary intent",1,1
noun_chunk,"the
offence",1,1
noun_chunk,"the
other man",1,1
noun_chunk,"the
participants",1,1
noun_chunk,"the
passage",1,1
noun_chunk,"the
person",1,1
noun_chunk,"the
possibility",1,1
noun_chunk,"the
primary defence",1,1
noun_chunk,"the
reliability",1,1
noun_chunk,"the
remaining defendants",1,1
noun_chunk,"the
roof",1,1
noun_chunk,"the
scene",1,1
noun_chunk,"the
secondary party",1,1
noun_chunk,"the
sentence",1,1
noun_chunk,"the
shovel",1,1
noun_chunk,"the
sofa",1,1
noun_chunk,"the
stairhead",1,1
noun_chunk,"the
statement",1,1
noun_chunk,"the
summing-up (11D - G",1,1
noun_chunk,"the
terms",1,1
noun_chunk,"the
three men",1,1
noun_chunk,"the
trial",1,1
noun_chunk,"the
unlawful act",1,1
noun_chunk,"the
venture",1,1
noun_chunk,"the
victims",1,1
noun_chunk,"the
witness",1,1
noun_chunk,"the
wounding",1,1
noun_chunk,"the
written document",1,1
noun_chunk,"the
Criminal Justice Act",1,1
noun_chunk,"the
Stirlands",1,1
noun_chunk,"the
appellant",1,1
noun_chunk,"the
appropriate starting point",1,1
noun_chunk,"the
conspiracy",1,1
noun_chunk,"the
conspirators",1,1
noun_chunk,"the
judge",1,1
noun_chunk,"the
killing",1,1
noun_chunk,"the
sentence",1,1
noun_chunk,"the
statutory framework",1,1
noun_chunk,"the
submissions",1,1
noun_chunk,"the
view",1,1
noun_chunk,"the 
 Worcester Crown Court",1,1
noun_chunk,"the 
 alleged murder",1,1
noun_chunk,"the 
 appeal",1,1
noun_chunk,"the 
 blood",1,1
noun_chunk,"the 
 cause",1,1
noun_chunk,"the 
 defence team",1,1
noun_chunk,"the 
 gun",1,1
noun_chunk,"the 
 investigation",1,1
noun_chunk,"the 
 jury",1,1
noun_chunk,"the 
 killings",1,1
noun_chunk,"the 
 murders",1,1
noun_chunk,"the 
 premises",1,1
