case_id,src_label,dst_label,count
CASE_00392,boasting_admissions,actus_reus_killing,10
CASE_00392,boasting_admissions,alibi_claim,17
CASE_00392,boasting_admissions,assault_method_shooting,41
CASE_00392,boasting_admissions,confession_or_admission,19
CASE_00392,boasting_admissions,encounter,1
CASE_00392,boasting_admissions,joint_enterprise_presence,5
CASE_00392,boasting_admissions,location_private_dwelling,1
CASE_00392,boasting_admissions,location_public_space,13
CASE_00392,boasting_admissions,murder,60
CASE_00392,boasting_admissions,planning_premeditation,10
CASE_00392,boasting_admissions,weapon_blunt,2
CASE_00392,boasting_admissions,weapon_firearm,96
CASE_00392,boasting_admissions,weapon_present,12
CASE_00392,confession_or_admission,actus_reus_killing,190
CASE_00392,confession_or_admission,alibi_claim,323
CASE_00392,confession_or_admission,assault_method_shooting,779
CASE_00392,confession_or_admission,boasting_admissions,19
CASE_00392,confession_or_admission,confession_or_admission,342
CASE_00392,confession_or_admission,encounter,19
CASE_00392,confession_or_admission,joint_enterprise_presence,95
CASE_00392,confession_or_admission,location_private_dwelling,19
CASE_00392,confession_or_admission,location_public_space,247
CASE_00392,confession_or_admission,murder,1140
CASE_00392,confession_or_admission,planning_premeditation,190
CASE_00392,confession_or_admission,weapon_blunt,38
CASE_00392,confession_or_admission,weapon_firearm,1824
CASE_00392,confession_or_admission,weapon_present,228
CASE_00392,encounter,actus_reus_killing,10
CASE_00392,encounter,alibi_claim,17
CASE_00392,encounter,assault_method_shooting,41
CASE_00392,encounter,boasting_admissions,1
CASE_00392,encounter,confession_or_admission,19
CASE_00392,encounter,joint_enterprise_presence,5
CASE_00392,encounter,location_private_dwelling,1
CASE_00392,encounter,location_public_space,13
CASE_00392,encounter,murder,60
CASE_00392,encounter,planning_premeditation,10
CASE_00392,encounter,weapon_blunt,2
CASE_00392,encounter,weapon_firearm,96
CASE_00392,encounter,weapon_present,12
CASE_00392,joint_enterprise_presence,actus_reus_killing,50
CASE_00392,joint_enterprise_presence,alibi_claim,85
CASE_00392,joint_enterprise_presence,assault_method_shooting,205
CASE_00392,joint_enterprise_presence,boasting_admissions,5
CASE_00392,joint_enterprise_presence,confession_or_admission,95
CASE_00392,joint_enterprise_presence,encounter,5
CASE_00392,joint_enterprise_presence,joint_enterprise_presence,20
CASE_00392,joint_enterprise_presence,location_private_dwelling,5
CASE_00392,joint_enterprise_presence,location_public_space,65
CASE_00392,joint_enterprise_presence,murder,300
CASE_00392,joint_enterprise_presence,planning_premeditation,50
CASE_00392,joint_enterprise_presence,weapon_blunt,10
CASE_00392,joint_enterprise_presence,weapon_firearm,480
CASE_00392,joint_enterprise_presence,weapon_present,60
CASE_00392,location_private_dwelling,actus_reus_killing,10
CASE_00392,location_private_dwelling,alibi_claim,17
CASE_00392,location_private_dwelling,assault_method_shooting,41
CASE_00392,location_private_dwelling,boasting_admissions,1
CASE_00392,location_private_dwelling,confession_or_admission,19
CASE_00392,location_private_dwelling,encounter,1
CASE_00392,location_private_dwelling,joint_enterprise_presence,5
CASE_00392,location_private_dwelling,location_public_space,13
CASE_00392,location_private_dwelling,murder,60
CASE_00392,location_private_dwelling,planning_premeditation,10
CASE_00392,location_private_dwelling,weapon_blunt,2
CASE_00392,location_private_dwelling,weapon_firearm,96
CASE_00392,location_private_dwelling,weapon_present,12
CASE_00392,location_public_space,actus_reus_killing,130
CASE_00392,location_public_space,alibi_claim,221
CASE_00392,location_public_space,assault_method_shooting,533
CASE_00392,location_public_space,boasting_admissions,13
CASE_00392,location_public_space,confession_or_admission,247
CASE_00392,location_public_space,encounter,13
CASE_00392,location_public_space,joint_enterprise_presence,65
CASE_00392,location_public_space,location_private_dwelling,13
CASE_00392,location_public_space,location_public_space,156
CASE_00392,location_public_space,murder,780
CASE_00392,location_public_space,planning_premeditation,130
CASE_00392,location_public_space,weapon_blunt,26
CASE_00392,location_public_space,weapon_firearm,1248
CASE_00392,location_public_space,weapon_present,156
CASE_00392,murder,actus_reus_killing,600
CASE_00392,murder,alibi_claim,1020
CASE_00392,murder,assault_method_shooting,2460
CASE_00392,murder,boasting_admissions,60
CASE_00392,murder,confession_or_admission,1140
CASE_00392,murder,encounter,60
CASE_00392,murder,joint_enterprise_presence,300
CASE_00392,murder,location_private_dwelling,60
CASE_00392,murder,location_public_space,780
CASE_00392,murder,murder,3540
CASE_00392,murder,planning_premeditation,600
CASE_00392,murder,weapon_blunt,120
CASE_00392,murder,weapon_firearm,5760
CASE_00392,murder,weapon_present,720
CASE_00392,planning_premeditation,actus_reus_killing,100
CASE_00392,planning_premeditation,alibi_claim,170
CASE_00392,planning_premeditation,assault_method_shooting,410
CASE_00392,planning_premeditation,boasting_admissions,10
CASE_00392,planning_premeditation,confession_or_admission,190
CASE_00392,planning_premeditation,encounter,10
CASE_00392,planning_premeditation,joint_enterprise_presence,50
CASE_00392,planning_premeditation,location_private_dwelling,10
CASE_00392,planning_premeditation,location_public_space,130
CASE_00392,planning_premeditation,murder,600
CASE_00392,planning_premeditation,planning_premeditation,90
CASE_00392,planning_premeditation,weapon_blunt,20
CASE_00392,planning_premeditation,weapon_firearm,960
CASE_00392,planning_premeditation,weapon_present,120
CASE_00392,weapon_blunt,actus_reus_killing,20
CASE_00392,weapon_blunt,alibi_claim,34
CASE_00392,weapon_blunt,assault_method_shooting,82
CASE_00392,weapon_blunt,boasting_admissions,2
CASE_00392,weapon_blunt,confession_or_admission,38
CASE_00392,weapon_blunt,encounter,2
CASE_00392,weapon_blunt,joint_enterprise_presence,10
CASE_00392,weapon_blunt,location_private_dwelling,2
CASE_00392,weapon_blunt,location_public_space,26
CASE_00392,weapon_blunt,murder,120
CASE_00392,weapon_blunt,planning_premeditation,20
CASE_00392,weapon_blunt,weapon_blunt,2
CASE_00392,weapon_blunt,weapon_firearm,192
CASE_00392,weapon_blunt,weapon_present,24
CASE_00392,weapon_firearm,actus_reus_killing,960
CASE_00392,weapon_firearm,alibi_claim,1632
CASE_00392,weapon_firearm,assault_method_shooting,3936
CASE_00392,weapon_firearm,boasting_admissions,96
CASE_00392,weapon_firearm,confession_or_admission,1824
CASE_00392,weapon_firearm,encounter,96
CASE_00392,weapon_firearm,joint_enterprise_presence,480
CASE_00392,weapon_firearm,location_private_dwelling,96
CASE_00392,weapon_firearm,location_public_space,1248
CASE_00392,weapon_firearm,murder,5760
CASE_00392,weapon_firearm,planning_premeditation,960
CASE_00392,weapon_firearm,weapon_blunt,192
CASE_00392,weapon_firearm,weapon_firearm,9120
CASE_00392,weapon_firearm,weapon_present,1152
CASE_00392,weapon_present,actus_reus_killing,120
CASE_00392,weapon_present,alibi_claim,204
CASE_00392,weapon_present,assault_method_shooting,492
CASE_00392,weapon_present,boasting_admissions,12
CASE_00392,weapon_present,confession_or_admission,228
CASE_00392,weapon_present,encounter,12
CASE_00392,weapon_present,joint_enterprise_presence,60
CASE_00392,weapon_present,location_private_dwelling,12
CASE_00392,weapon_present,location_public_space,156
CASE_00392,weapon_present,murder,720
CASE_00392,weapon_present,planning_premeditation,120
CASE_00392,weapon_present,weapon_blunt,24
CASE_00392,weapon_present,weapon_firearm,1152
CASE_00392,weapon_present,weapon_present,132
CASE_00393,actus_reus_killing,actus_reus_killing,30
CASE_00393,actus_reus_killing,assault_method_blunt_force,6
CASE_00393,actus_reus_killing,confession_or_admission,24
CASE_00393,actus_reus_killing,diminished_responsibility,12
CASE_00393,actus_reus_killing,insanity,6
CASE_00393,actus_reus_killing,joint_enterprise_presence,6
CASE_00393,actus_reus_killing,location_public_space,12
CASE_00393,actus_reus_killing,murder,114
CASE_00393,actus_reus_killing,weapon_firearm,6
CASE_00393,assault_method_blunt_force,actus_reus_killing,6
CASE_00393,assault_method_blunt_force,confession_or_admission,4
CASE_00393,assault_method_blunt_force,diminished_responsibility,2
CASE_00393,assault_method_blunt_force,insanity,1
CASE_00393,assault_method_blunt_force,joint_enterprise_presence,1
CASE_00393,assault_method_blunt_force,location_public_space,2
CASE_00393,assault_method_blunt_force,murder,19
CASE_00393,assault_method_blunt_force,weapon_firearm,1
CASE_00393,confession_or_admission,actus_reus_killing,24
CASE_00393,confession_or_admission,assault_method_blunt_force,4
CASE_00393,confession_or_admission,confession_or_admission,12
CASE_00393,confession_or_admission,diminished_responsibility,8
CASE_00393,confession_or_admission,insanity,4
CASE_00393,confession_or_admission,joint_enterprise_presence,4
CASE_00393,confession_or_admission,location_public_space,8
CASE_00393,confession_or_admission,murder,76
CASE_00393,confession_or_admission,weapon_firearm,4
CASE_00393,diminished_responsibility,actus_reus_killing,12
CASE_00393,diminished_responsibility,assault_method_blunt_force,2
CASE_00393,diminished_responsibility,confession_or_admission,8
CASE_00393,diminished_responsibility,diminished_responsibility,2
CASE_00393,diminished_responsibility,insanity,2
CASE_00393,diminished_responsibility,joint_enterprise_presence,2
CASE_00393,diminished_responsibility,location_public_space,4
CASE_00393,diminished_responsibility,murder,38
CASE_00393,diminished_responsibility,weapon_firearm,2
CASE_00393,insanity,actus_reus_killing,6
CASE_00393,insanity,assault_method_blunt_force,1
CASE_00393,insanity,confession_or_admission,4
CASE_00393,insanity,diminished_responsibility,2
CASE_00393,insanity,joint_enterprise_presence,1
CASE_00393,insanity,location_public_space,2
CASE_00393,insanity,murder,19
CASE_00393,insanity,weapon_firearm,1
CASE_00393,joint_enterprise_presence,actus_reus_killing,6
CASE_00393,joint_enterprise_presence,assault_method_blunt_force,1
CASE_00393,joint_enterprise_presence,confession_or_admission,4
CASE_00393,joint_enterprise_presence,diminished_responsibility,2
CASE_00393,joint_enterprise_presence,insanity,1
CASE_00393,joint_enterprise_presence,location_public_space,2
CASE_00393,joint_enterprise_presence,murder,19
CASE_00393,joint_enterprise_presence,weapon_firearm,1
CASE_00393,location_public_space,actus_reus_killing,12
CASE_00393,location_public_space,assault_method_blunt_force,2
CASE_00393,location_public_space,confession_or_admission,8
CASE_00393,location_public_space,diminished_responsibility,4
CASE_00393,location_public_space,insanity,2
CASE_00393,location_public_space,joint_enterprise_presence,2
CASE_00393,location_public_space,location_public_space,2
CASE_00393,location_public_space,murder,38
CASE_00393,location_public_space,weapon_firearm,2
CASE_00393,murder,actus_reus_killing,114
CASE_00393,murder,assault_method_blunt_force,19
CASE_00393,murder,confession_or_admission,76
CASE_00393,murder,diminished_responsibility,38
CASE_00393,murder,insanity,19
CASE_00393,murder,joint_enterprise_presence,19
CASE_00393,murder,location_public_space,38
CASE_00393,murder,murder,342
CASE_00393,murder,weapon_firearm,19
CASE_00393,weapon_firearm,actus_reus_killing,6
CASE_00393,weapon_firearm,assault_method_blunt_force,1
CASE_00393,weapon_firearm,confession_or_admission,4
CASE_00393,weapon_firearm,diminished_responsibility,2
CASE_00393,weapon_firearm,insanity,1
CASE_00393,weapon_firearm,joint_enterprise_presence,1
CASE_00393,weapon_firearm,location_public_space,2
CASE_00393,weapon_firearm,murder,19
CASE_00417,actus_reus_killing,actus_reus_killing,12
CASE_00417,actus_reus_killing,alibi_claim,60
CASE_00417,actus_reus_killing,assault_method_shooting,48
CASE_00417,actus_reus_killing,assault_method_stabbing,4
CASE_00417,actus_reus_killing,boasting_admissions,4
CASE_00417,actus_reus_killing,confession_or_admission,72
CASE_00417,actus_reus_killing,defendant_intoxicated,8
CASE_00417,actus_reus_killing,lawful_killing_self_defence,4
CASE_00417,actus_reus_killing,location_private_dwelling,4
CASE_00417,actus_reus_killing,location_public_space,16
CASE_00417,actus_reus_killing,murder,184
CASE_00417,actus_reus_killing,unlawful_killing,8
CASE_00417,actus_reus_killing,weapon_sharp,72
CASE_00417,actus_reus_killing,wound_sharp_force,4
CASE_00417,alibi_claim,actus_reus_killing,60
CASE_00417,alibi_claim,alibi_claim,210
CASE_00417,alibi_claim,assault_method_shooting,180
CASE_00417,alibi_claim,assault_method_stabbing,15
CASE_00417,alibi_claim,boasting_admissions,15
CASE_00417,alibi_claim,confession_or_admission,270
CASE_00417,alibi_claim,defendant_intoxicated,30
CASE_00417,alibi_claim,lawful_killing_self_defence,15
CASE_00417,alibi_claim,location_private_dwelling,15
CASE_00417,alibi_claim,location_public_space,60
CASE_00417,alibi_claim,murder,690
CASE_00417,alibi_claim,unlawful_killing,30
CASE_00417,alibi_claim,weapon_sharp,270
CASE_00417,alibi_claim,wound_sharp_force,15
CASE_00417,assault_method_shooting,actus_reus_killing,48
CASE_00417,assault_method_shooting,alibi_claim,180
CASE_00417,assault_method_shooting,assault_method_shooting,132
CASE_00417,assault_method_shooting,assault_method_stabbing,12
CASE_00417,assault_method_shooting,boasting_admissions,12
CASE_00417,assault_method_shooting,confession_or_admission,216
CASE_00417,assault_method_shooting,defendant_intoxicated,24
CASE_00417,assault_method_shooting,lawful_killing_self_defence,12
CASE_00417,assault_method_shooting,location_private_dwelling,12
CASE_00417,assault_method_shooting,location_public_space,48
CASE_00417,assault_method_shooting,murder,552
CASE_00417,assault_method_shooting,unlawful_killing,24
CASE_00417,assault_method_shooting,weapon_sharp,216
CASE_00417,assault_method_shooting,wound_sharp_force,12
CASE_00417,assault_method_stabbing,actus_reus_killing,4
CASE_00417,assault_method_stabbing,alibi_claim,15
CASE_00417,assault_method_stabbing,assault_method_shooting,12
CASE_00417,assault_method_stabbing,boasting_admissions,1
CASE_00417,assault_method_stabbing,confession_or_admission,18
CASE_00417,assault_method_stabbing,defendant_intoxicated,2
CASE_00417,assault_method_stabbing,lawful_killing_self_defence,1
CASE_00417,assault_method_stabbing,location_private_dwelling,1
CASE_00417,assault_method_stabbing,location_public_space,4
CASE_00417,assault_method_stabbing,murder,46
CASE_00417,assault_method_stabbing,unlawful_killing,2
CASE_00417,assault_method_stabbing,weapon_sharp,18
CASE_00417,assault_method_stabbing,wound_sharp_force,1
CASE_00417,boasting_admissions,actus_reus_killing,4
CASE_00417,boasting_admissions,alibi_claim,15
CASE_00417,boasting_admissions,assault_method_shooting,12
CASE_00417,boasting_admissions,assault_method_stabbing,1
CASE_00417,boasting_admissions,confession_or_admission,18
CASE_00417,boasting_admissions,defendant_intoxicated,2
CASE_00417,boasting_admissions,lawful_killing_self_defence,1
CASE_00417,boasting_admissions,location_private_dwelling,1
CASE_00417,boasting_admissions,location_public_space,4
CASE_00417,boasting_admissions,murder,46
CASE_00417,boasting_admissions,unlawful_killing,2
CASE_00417,boasting_admissions,weapon_sharp,18
CASE_00417,boasting_admissions,wound_sharp_force,1
CASE_00417,confession_or_admission,actus_reus_killing,72
CASE_00417,confession_or_admission,alibi_claim,270
CASE_00417,confession_or_admission,assault_method_shooting,216
CASE_00417,confession_or_admission,assault_method_stabbing,18
CASE_00417,confession_or_admission,boasting_admissions,18
CASE_00417,confession_or_admission,confession_or_admission,306
CASE_00417,confession_or_admission,defendant_intoxicated,36
CASE_00417,confession_or_admission,lawful_killing_self_defence,18
CASE_00417,confession_or_admission,location_private_dwelling,18
CASE_00417,confession_or_admission,location_public_space,72
CASE_00417,confession_or_admission,murder,828
CASE_00417,confession_or_admission,unlawful_killing,36
CASE_00417,confession_or_admission,weapon_sharp,324
CASE_00417,confession_or_admission,wound_sharp_force,18
CASE_00417,defendant_intoxicated,actus_reus_killing,8
CASE_00417,defendant_intoxicated,alibi_claim,30
CASE_00417,defendant_intoxicated,assault_method_shooting,24
CASE_00417,defendant_intoxicated,assault_method_stabbing,2
CASE_00417,defendant_intoxicated,boasting_admissions,2
CASE_00417,defendant_intoxicated,confession_or_admission,36
CASE_00417,defendant_intoxicated,defendant_intoxicated,2
CASE_00417,defendant_intoxicated,lawful_killing_self_defence,2
CASE_00417,defendant_intoxicated,location_private_dwelling,2
CASE_00417,defendant_intoxicated,location_public_space,8
CASE_00417,defendant_intoxicated,murder,92
CASE_00417,defendant_intoxicated,unlawful_killing,4
CASE_00417,defendant_intoxicated,weapon_sharp,36
CASE_00417,defendant_intoxicated,wound_sharp_force,2
CASE_00417,lawful_killing_self_defence,actus_reus_killing,4
CASE_00417,lawful_killing_self_defence,alibi_claim,15
CASE_00417,lawful_killing_self_defence,assault_method_shooting,12
CASE_00417,lawful_killing_self_defence,assault_method_stabbing,1
CASE_00417,lawful_killing_self_defence,boasting_admissions,1
CASE_00417,lawful_killing_self_defence,confession_or_admission,18
CASE_00417,lawful_killing_self_defence,defendant_intoxicated,2
CASE_00417,lawful_killing_self_defence,location_private_dwelling,1
CASE_00417,lawful_killing_self_defence,location_public_space,4
CASE_00417,lawful_killing_self_defence,murder,46
CASE_00417,lawful_killing_self_defence,unlawful_killing,2
CASE_00417,lawful_killing_self_defence,weapon_sharp,18
CASE_00417,lawful_killing_self_defence,wound_sharp_force,1
CASE_00417,location_private_dwelling,actus_reus_killing,4
CASE_00417,location_private_dwelling,alibi_claim,15
CASE_00417,location_private_dwelling,assault_method_shooting,12
CASE_00417,location_private_dwelling,assault_method_stabbing,1
CASE_00417,location_private_dwelling,boasting_admissions,1
CASE_00417,location_private_dwelling,confession_or_admission,18
CASE_00417,location_private_dwelling,defendant_intoxicated,2
CASE_00417,location_private_dwelling,lawful_killing_self_defence,1
CASE_00417,location_private_dwelling,location_public_space,4
CASE_00417,location_private_dwelling,murder,46
CASE_00417,location_private_dwelling,unlawful_killing,2
CASE_00417,location_private_dwelling,weapon_sharp,18
CASE_00417,location_private_dwelling,wound_sharp_force,1
CASE_00417,location_public_space,actus_reus_killing,16
CASE_00417,location_public_space,alibi_claim,60
CASE_00417,location_public_space,assault_method_shooting,48
CASE_00417,location_public_space,assault_method_stabbing,4
CASE_00417,location_public_space,boasting_admissions,4
CASE_00417,location_public_space,confession_or_admission,72
CASE_00417,location_public_space,defendant_intoxicated,8
CASE_00417,location_public_space,lawful_killing_self_defence,4
CASE_00417,location_public_space,location_private_dwelling,4
CASE_00417,location_public_space,location_public_space,12
CASE_00417,location_public_space,murder,184
CASE_00417,location_public_space,unlawful_killing,8
CASE_00417,location_public_space,weapon_sharp,72
CASE_00417,location_public_space,wound_sharp_force,4
CASE_00417,murder,actus_reus_killing,184
CASE_00417,murder,alibi_claim,690
CASE_00417,murder,assault_method_shooting,552
CASE_00417,murder,assault_method_stabbing,46
CASE_00417,murder,boasting_admissions,46
CASE_00417,murder,confession_or_admission,828
CASE_00417,murder,defendant_intoxicated,92
CASE_00417,murder,lawful_killing_self_defence,46
CASE_00417,murder,location_private_dwelling,46
CASE_00417,murder,location_public_space,184
CASE_00417,murder,murder,2070
CASE_00417,murder,unlawful_killing,92
CASE_00417,murder,weapon_sharp,828
CASE_00417,murder,wound_sharp_force,46
CASE_00417,unlawful_killing,actus_reus_killing,8
CASE_00417,unlawful_killing,alibi_claim,30
CASE_00417,unlawful_killing,assault_method_shooting,24
CASE_00417,unlawful_killing,assault_method_stabbing,2
CASE_00417,unlawful_killing,boasting_admissions,2
CASE_00417,unlawful_killing,confession_or_admission,36
CASE_00417,unlawful_killing,defendant_intoxicated,4
CASE_00417,unlawful_killing,lawful_killing_self_defence,2
CASE_00417,unlawful_killing,location_private_dwelling,2
CASE_00417,unlawful_killing,location_public_space,8
CASE_00417,unlawful_killing,murder,92
CASE_00417,unlawful_killing,unlawful_killing,2
CASE_00417,unlawful_killing,weapon_sharp,36
CASE_00417,unlawful_killing,wound_sharp_force,2
CASE_00417,weapon_sharp,actus_reus_killing,72
CASE_00417,weapon_sharp,alibi_claim,270
CASE_00417,weapon_sharp,assault_method_shooting,216
CASE_00417,weapon_sharp,assault_method_stabbing,18
CASE_00417,weapon_sharp,boasting_admissions,18
CASE_00417,weapon_sharp,confession_or_admission,324
CASE_00417,weapon_sharp,defendant_intoxicated,36
CASE_00417,weapon_sharp,lawful_killing_self_defence,18
CASE_00417,weapon_sharp,location_private_dwelling,18
CASE_00417,weapon_sharp,location_public_space,72
CASE_00417,weapon_sharp,murder,828
CASE_00417,weapon_sharp,unlawful_killing,36
CASE_00417,weapon_sharp,weapon_sharp,306
CASE_00417,weapon_sharp,wound_sharp_force,18
CASE_00417,wound_sharp_force,actus_reus_killing,4
CASE_00417,wound_sharp_force,alibi_claim,15
CASE_00417,wound_sharp_force,assault_method_shooting,12
CASE_00417,wound_sharp_force,assault_method_stabbing,1
CASE_00417,wound_sharp_force,boasting_admissions,1
CASE_00417,wound_sharp_force,confession_or_admission,18
CASE_00417,wound_sharp_force,defendant_intoxicated,2
CASE_00417,wound_sharp_force,lawful_killing_self_defence,1
CASE_00417,wound_sharp_force,location_private_dwelling,1
CASE_00417,wound_sharp_force,location_public_space,4
CASE_00417,wound_sharp_force,murder,46
CASE_00417,wound_sharp_force,unlawful_killing,2
CASE_00417,wound_sharp_force,weapon_sharp,18
CASE_00421,accessory_or_complicity,accessory_or_complicity,6
CASE_00421,accessory_or_complicity,actus_reus_killing,9
CASE_00421,accessory_or_complicity,causation,3
CASE_00421,accessory_or_complicity,confession_or_admission,12
CASE_00421,accessory_or_complicity,location_public_space,6
CASE_00421,accessory_or_complicity,murder,30
CASE_00421,accessory_or_complicity,self_defence_legal,24
CASE_00421,accessory_or_complicity,weapon_sharp,9
CASE_00421,actus_reus_killing,accessory_or_complicity,9
CASE_00421,actus_reus_killing,actus_reus_killing,6
CASE_00421,actus_reus_killing,causation,3
CASE_00421,actus_reus_killing,confession_or_admission,12
CASE_00421,actus_reus_killing,location_public_space,6
CASE_00421,actus_reus_killing,murder,30
CASE_00421,actus_reus_killing,self_defence_legal,24
CASE_00421,actus_reus_killing,weapon_sharp,9
CASE_00421,causation,accessory_or_complicity,3
CASE_00421,causation,actus_reus_killing,3
CASE_00421,causation,confession_or_admission,4
CASE_00421,causation,location_public_space,2
CASE_00421,causation,murder,10
CASE_00421,causation,self_defence_legal,8
CASE_00421,causation,weapon_sharp,3
CASE_00421,confession_or_admission,accessory_or_complicity,12
CASE_00421,confession_or_admission,actus_reus_killing,12
CASE_00421,confession_or_admission,causation,4
CASE_00421,confession_or_admission,confession_or_admission,12
CASE_00421,confession_or_admission,location_public_space,8
CASE_00421,confession_or_admission,murder,40
CASE_00421,confession_or_admission,self_defence_legal,32
CASE_00421,confession_or_admission,weapon_sharp,12
CASE_00421,location_public_space,accessory_or_complicity,6
CASE_00421,location_public_space,actus_reus_killing,6
CASE_00421,location_public_space,causation,2
CASE_00421,location_public_space,confession_or_admission,8
CASE_00421,location_public_space,location_public_space,2
CASE_00421,location_public_space,murder,20
CASE_00421,location_public_space,self_defence_legal,16
CASE_00421,location_public_space,weapon_sharp,6
CASE_00421,murder,accessory_or_complicity,30
CASE_00421,murder,actus_reus_killing,30
CASE_00421,murder,causation,10
CASE_00421,murder,confession_or_admission,40
CASE_00421,murder,location_public_space,20
CASE_00421,murder,murder,90
CASE_00421,murder,self_defence_legal,80
CASE_00421,murder,weapon_sharp,30
CASE_00421,self_defence_legal,accessory_or_complicity,24
CASE_00421,self_defence_legal,actus_reus_killing,24
CASE_00421,self_defence_legal,causation,8
CASE_00421,self_defence_legal,confession_or_admission,32
CASE_00421,self_defence_legal,location_public_space,16
CASE_00421,self_defence_legal,murder,80
CASE_00421,self_defence_legal,self_defence_legal,56
CASE_00421,self_defence_legal,weapon_sharp,24
CASE_00421,weapon_sharp,accessory_or_complicity,9
CASE_00421,weapon_sharp,actus_reus_killing,9
CASE_00421,weapon_sharp,causation,3
CASE_00421,weapon_sharp,confession_or_admission,12
CASE_00421,weapon_sharp,location_public_space,6
CASE_00421,weapon_sharp,murder,30
CASE_00421,weapon_sharp,self_defence_legal,24
CASE_00421,weapon_sharp,weapon_sharp,6
CASE_00437,location_public_space,location_public_space,2
CASE_00466,actus_reus_killing,assault_method_blunt_force,2
CASE_00466,actus_reus_killing,confession_or_admission,2
CASE_00466,actus_reus_killing,location_private_dwelling,2
CASE_00466,actus_reus_killing,location_public_space,1
CASE_00466,actus_reus_killing,murder,8
CASE_00466,assault_method_blunt_force,actus_reus_killing,2
CASE_00466,assault_method_blunt_force,assault_method_blunt_force,2
CASE_00466,assault_method_blunt_force,confession_or_admission,4
CASE_00466,assault_method_blunt_force,location_private_dwelling,4
CASE_00466,assault_method_blunt_force,location_public_space,2
CASE_00466,assault_method_blunt_force,murder,16
CASE_00466,confession_or_admission,actus_reus_killing,2
CASE_00466,confession_or_admission,assault_method_blunt_force,4
CASE_00466,confession_or_admission,confession_or_admission,2
CASE_00466,confession_or_admission,location_private_dwelling,4
CASE_00466,confession_or_admission,location_public_space,2
CASE_00466,confession_or_admission,murder,16
CASE_00466,location_private_dwelling,actus_reus_killing,2
CASE_00466,location_private_dwelling,assault_method_blunt_force,4
CASE_00466,location_private_dwelling,confession_or_admission,4
CASE_00466,location_private_dwelling,location_private_dwelling,2
CASE_00466,location_private_dwelling,location_public_space,2
CASE_00466,location_private_dwelling,murder,16
CASE_00466,location_public_space,actus_reus_killing,1
CASE_00466,location_public_space,assault_method_blunt_force,2
CASE_00466,location_public_space,confession_or_admission,2
CASE_00466,location_public_space,location_private_dwelling,2
CASE_00466,location_public_space,murder,8
CASE_00466,murder,actus_reus_killing,8
CASE_00466,murder,assault_method_blunt_force,16
CASE_00466,murder,confession_or_admission,16
CASE_00466,murder,location_private_dwelling,16
CASE_00466,murder,location_public_space,8
CASE_00466,murder,murder,56
CASE_00472,actus_reus_killing,confession_or_admission,1
CASE_00472,actus_reus_killing,defendant_intoxicated,1
CASE_00472,actus_reus_killing,location_public_space,3
CASE_00472,actus_reus_killing,murder,2
CASE_00472,actus_reus_killing,planning_premeditation,1
CASE_00472,actus_reus_killing,weapon_present,1
CASE_00472,confession_or_admission,actus_reus_killing,1
CASE_00472,confession_or_admission,defendant_intoxicated,1
CASE_00472,confession_or_admission,location_public_space,3
CASE_00472,confession_or_admission,murder,2
CASE_00472,confession_or_admission,planning_premeditation,1
CASE_00472,confession_or_admission,weapon_present,1
CASE_00472,defendant_intoxicated,actus_reus_killing,1
CASE_00472,defendant_intoxicated,confession_or_admission,1
CASE_00472,defendant_intoxicated,location_public_space,3
CASE_00472,defendant_intoxicated,murder,2
CASE_00472,defendant_intoxicated,planning_premeditation,1
CASE_00472,defendant_intoxicated,weapon_present,1
CASE_00472,location_public_space,actus_reus_killing,3
CASE_00472,location_public_space,confession_or_admission,3
CASE_00472,location_public_space,defendant_intoxicated,3
CASE_00472,location_public_space,location_public_space,6
CASE_00472,location_public_space,murder,6
CASE_00472,location_public_space,planning_premeditation,3
CASE_00472,location_public_space,weapon_present,3
CASE_00472,murder,actus_reus_killing,2
CASE_00472,murder,confession_or_admission,2
CASE_00472,murder,defendant_intoxicated,2
CASE_00472,murder,location_public_space,6
CASE_00472,murder,murder,2
CASE_00472,murder,planning_premeditation,2
CASE_00472,murder,weapon_present,2
CASE_00472,planning_premeditation,actus_reus_killing,1
CASE_00472,planning_premeditation,confession_or_admission,1
CASE_00472,planning_premeditation,defendant_intoxicated,1
CASE_00472,planning_premeditation,location_public_space,3
CASE_00472,planning_premeditation,murder,2
CASE_00472,planning_premeditation,weapon_present,1
CASE_00472,weapon_present,actus_reus_killing,1
CASE_00472,weapon_present,confession_or_admission,1
CASE_00472,weapon_present,defendant_intoxicated,1
CASE_00472,weapon_present,location_public_space,3
CASE_00472,weapon_present,murder,2
CASE_00472,weapon_present,planning_premeditation,1
CASE_00480,actus_reus_killing,alibi_claim,7
CASE_00480,actus_reus_killing,assault_method_blunt_force,2
CASE_00480,actus_reus_killing,assault_method_shooting,1
CASE_00480,actus_reus_killing,confession_or_admission,4
CASE_00480,actus_reus_killing,defendant_intoxicated,1
CASE_00480,actus_reus_killing,encounter,2
CASE_00480,actus_reus_killing,location_public_space,8
CASE_00480,actus_reus_killing,murder,26
CASE_00480,actus_reus_killing,planning_premeditation,1
CASE_00480,actus_reus_killing,tied_restraint,1
CASE_00480,alibi_claim,actus_reus_killing,7
CASE_00480,alibi_claim,alibi_claim,42
CASE_00480,alibi_claim,assault_method_blunt_force,14
CASE_00480,alibi_claim,assault_method_shooting,7
